Run,Block,Trial,Fixation,Condition,corr_ans,corr_ans_Left,Correct_Answer_Side,top_image,left_image,right_image
A,2,38,0,Object,1,9,L,stimuli/objects/object_24.jpg,stimuli/objects/object_24.jpg,stimuli/objects/object_35.jpg
A,2,39,0,Object,1,9,L,stimuli/objects/object_03.jpg,stimuli/objects/object_03.jpg,stimuli/objects/object_36.jpg
A,2,40,0,Object,1,9,L,stimuli/objects/object_17.jpg,stimuli/objects/object_17.jpg,stimuli/objects/object_21.jpg
A,2,41,0,Object,2,8,R,stimuli/objects/object_05.jpg,stimuli/objects/object_32.jpg,stimuli/objects/object_05.jpg
A,2,42,0,Object,2,8,R,stimuli/objects/object_14.jpg,stimuli/objects/object_31.jpg,stimuli/objects/object_14.jpg
A,2,43,1,Fixation,,,NA,fixation.jpg,fixation.jpg,fixation.jpg
A,2,44,1,Fixation,,,NA,fixation.jpg,fixation.jpg,fixation.jpg
A,2,45,1,Fixation,,,NA,fixation.jpg,fixation.jpg,fixation.jpg
A,2,46,1,Fixation,,,NA,fixation.jpg,fixation.jpg,fixation.jpg
A,2,47,1,Fixation,,,NA,fixation.jpg,fixation.jpg,fixation.jpg
A,2,48,1,Fixation,,,NA,fixation.jpg,fixation.jpg,fixation.jpg
A,2,49,0,Neutral,1,9,L,stimuli/neutral/M_rad/neutral_rad_m_38.jpg,stimuli/neutral/M_rad/neutral_rad_m_38.jpg,stimuli/neutral/M_rad/neutral_rad_m_24.jpg
A,2,50,0,Neutral,1,9,L,stimuli/neutral/F_rad/neutral_rad_f_04.jpg,stimuli/neutral/F_rad/neutral_rad_f_04.jpg,stimuli/neutral/F_rad/neutral_rad_f_37.jpg
A,2,51,0,Neutral,2,8,R,stimuli/neutral/F_rad/neutral_rad_f_16.jpg,stimuli/neutral/F_rad/neutral_rad_f_18.jpg,stimuli/neutral/F_rad/neutral_rad_f_16.jpg
A,2,52,0,Neutral,1,9,L,stimuli/neutral/F_rad/neutral_rad_f_32.jpg,stimuli/neutral/F_rad/neutral_rad_f_32.jpg,stimuli/neutral/F_rad/neutral_rad_f_02.jpg
A,2,53,0,Neutral,2,8,R,stimuli/neutral/M_rad/neutral_rad_m_36.jpg,stimuli/neutral/M_rad/neutral_rad_m_15.jpg,stimuli/neutral/M_rad/neutral_rad_m_36.jpg
A,2,54,0,Neutral,2,8,R,stimuli/neutral/M_rad/neutral_rad_m_23.jpg,stimuli/neutral/M_rad/neutral_rad_m_71.jpg,stimuli/neutral/M_rad/neutral_rad_m_23.jpg
A,2,55,0,Fearful,2,8,R,stimuli/fear/F_rad/fear_rad_f_26.jpg,stimuli/fear/F_rad/fear_rad_f_56.jpg,stimuli/fear/F_rad/fear_rad_f_26.jpg
A,2,56,0,Fearful,2,8,R,stimuli/fear/M_rad/fear_rad_m_09.jpg,stimuli/fear/M_rad/fear_rad_m_05.jpg,stimuli/fear/M_rad/fear_rad_m_09.jpg
A,2,57,0,Fearful,1,9,L,stimuli/fear/F_rad/fear_rad_f_02.jpg,stimuli/fear/F_rad/fear_rad_f_02.jpg,stimuli/fear/F_rad/fear_rad_f_19.jpg
A,2,58,0,Fearful,2,8,R,stimuli/fear/F_rad/fear_rad_f_27.jpg,stimuli/fear/F_rad/fear_rad_f_04.jpg,stimuli/fear/F_rad/fear_rad_f_27.jpg
A,2,59,0,Fearful,1,9,L,stimuli/fear/M_rad/fear_rad_m_24.jpg,stimuli/fear/M_rad/fear_rad_m_24.jpg,stimuli/fear/M_rad/fear_rad_m_25.jpg
A,2,60,0,Fearful,1,9,L,stimuli/fear/M_rad/fear_rad_m_21.jpg,stimuli/fear/M_rad/fear_rad_m_21.jpg,stimuli/fear/M_rad/fear_rad_m_71.jpg
A,3,61,0,Object,2,8,R,stimuli/objects/object_08.jpg,stimuli/objects/object_07.jpg,stimuli/objects/object_08.jpg
A,3,62,0,Object,1,9,L,stimuli/objects/object_16.jpg,stimuli/objects/object_16.jpg,stimuli/objects/object_01.jpg
A,3,63,0,Object,1,9,L,stimuli/objects/object_30.jpg,stimuli/objects/object_30.jpg,stimuli/objects/object_22.jpg
A,3,64,0,Object,1,9,L,stimuli/objects/object_04.jpg,stimuli/objects/object_04.jpg,stimuli/objects/object_26.jpg
A,3,65,0,Object,2,8,R,stimuli/objects/object_23.jpg,stimuli/objects/object_02.jpg,stimuli/objects/object_23.jpg
A,3,66,0,Object,2,8,R,stimuli/objects/object_09.jpg,stimuli/objects/object_27.jpg,stimuli/objects/object_09.jpg
A,3,67,0,Happy,1,9,L,stimuli/happy/F_rad/happy_rad_f_12.jpg,stimuli/happy/F_rad/happy_rad_f_12.jpg,stimuli/happy/F_rad/happy_rad_f_18.jpg
A,3,68,0,Happy,2,8,R,stimuli/happy/M_rad/happy_rad_m_49.jpg,stimuli/happy/M_rad/happy_rad_m_21.jpg,stimuli/happy/M_rad/happy_rad_m_49.jpg
A,3,69,0,Happy,1,9,L,stimuli/happy/M_rad/happy_rad_m_20.jpg,stimuli/happy/M_rad/happy_rad_m_20.jpg,stimuli/happy/M_rad/happy_rad_m_10.jpg
A,3,70,0,Happy,2,8,R,stimuli/happy/F_rad/happy_rad_f_08.jpg,stimuli/happy/F_rad/happy_rad_f_31.jpg,stimuli/happy/F_rad/happy_rad_f_08.jpg
A,3,71,0,Happy,2,8,R,stimuli/happy/M_rad/happy_rad_m_38.jpg,stimuli/happy/M_rad/happy_rad_m_28.jpg,stimuli/happy/M_rad/happy_rad_m_38.jpg
A,3,72,0,Happy,1,9,L,stimuli/happy/F_rad/happy_rad_f_04.jpg,stimuli/happy/F_rad/happy_rad_f_04.jpg,stimuli/happy/F_rad/happy_rad_f_14.jpg
A,3,73,0,Fearful,1,9,L,stimuli/fear/F_rad/fear_rad_f_16.jpg,stimuli/fear/F_rad/fear_rad_f_16.jpg,stimuli/fear/F_rad/fear_rad_f_58.jpg
A,3,74,0,Fearful,1,9,L,stimuli/fear/M_rad/fear_rad_m_36.jpg,stimuli/fear/M_rad/fear_rad_m_36.jpg,stimuli/fear/M_rad/fear_rad_m_30.jpg
A,3,75,0,Fearful,2,8,R,stimuli/fear/F_rad/fear_rad_f_01.jpg,stimuli/fear/F_rad/fear_rad_f_37.jpg,stimuli/fear/F_rad/fear_rad_f_01.jpg
A,3,76,0,Fearful,2,8,R,stimuli/fear/F_rad/fear_rad_f_08.jpg,stimuli/fear/F_rad/fear_rad_f_12.jpg,stimuli/fear/F_rad/fear_rad_f_08.jpg
A,3,77,0,Fearful,2,8,R,stimuli/fear/M_rad/fear_rad_m_03.jpg,stimuli/fear/M_rad/fear_rad_m_23.jpg,stimuli/fear/M_rad/fear_rad_m_03.jpg
A,3,78,0,Fearful,1,9,L,stimuli/fear/M_rad/fear_rad_m_07.jpg,stimuli/fear/M_rad/fear_rad_m_07.jpg,stimuli/fear/M_rad/fear_rad_m_28.jpg
A,3,79,0,Neutral,1,9,L,stimuli/neutral/F_rad/neutral_rad_f_14.jpg,stimuli/neutral/F_rad/neutral_rad_f_14.jpg,stimuli/neutral/F_rad/neutral_rad_f_19.jpg
A,3,80,0,Neutral,2,8,R,stimuli/neutral/F_rad/neutral_rad_f_01.jpg,stimuli/neutral/F_rad/neutral_rad_f_27.jpg,stimuli/neutral/F_rad/neutral_rad_f_01.jpg
A,3,81,0,Neutral,1,9,L,stimuli/neutral/M_rad/neutral_rad_m_49.jpg,stimuli/neutral/M_rad/neutral_rad_m_49.jpg,stimuli/neutral/M_rad/neutral_rad_m_20.jpg
A,3,82,0,Neutral,1,9,L,stimuli/neutral/M_rad/neutral_rad_m_25.jpg,stimuli/neutral/M_rad/neutral_rad_m_25.jpg,stimuli/neutral/M_rad/neutral_rad_m_33.jpg
A,3,83,0,Neutral,2,8,R,stimuli/neutral/M_rad/neutral_rad_m_05.jpg,stimuli/neutral/M_rad/neutral_rad_m_10.jpg,stimuli/neutral/M_rad/neutral_rad_m_05.jpg
A,3,84,0,Neutral,2,8,R,stimuli/neutral/F_rad/neutral_rad_f_56.jpg,stimuli/neutral/F_rad/neutral_rad_f_58.jpg,stimuli/neutral/F_rad/neutral_rad_f_56.jpg
A,3,85,1,Fixation,,,NA,fixation.jpg,fixation.jpg,fixation.jpg
A,3,86,1,Fixation,,,NA,fixation.jpg,fixation.jpg,fixation.jpg
A,3,87,1,Fixation,,,NA,fixation.jpg,fixation.jpg,fixation.jpg
A,3,88,1,Fixation,,,NA,fixation.jpg,fixation.jpg,fixation.jpg
A,3,89,1,Fixation,,,NA,fixation.jpg,fixation.jpg,fixation.jpg
A,3,90,1,Fixation,,,NA,fixation.jpg,fixation.jpg,fixation.jpg
